name,phone,address,website,rating,reviews
Scandal burger and grill,+44 7804 494924,"Royal Victoria Dock, London, E16 1FA, United Kingdom",http://scandalburgerandgrill.co.uk/,5.0,2.0
Meat Up,+44 20 8980 0822,"Bow Business Centre, 21 Bow Triangle, Eleanor St, Bow, London E3 4UR, United Kingdom",http://meatup.uk/,4.8,662.0
MEATliquor Bar & Restaurant N1,+44 20 7704 2204,"133b Upper St, London, N1 1QP, United Kingdom",https://meatliquor.com/restaurant/meatliquor-n1/,4.3,1519.0
Neat Burger,+44 20 4580 1255,"36 Buckingham Palace Rd, London, SW1W 0RE, United Kingdom",http://www.neat-burger.com/,4.4,260.0
Foxden,+44 20 7381 4888,"24 Jerdan Pl, London, SW6 1BH, United Kingdom",http://www.foxdenrestaurant.co.uk/,4.7,174.0
Burgeri,+44 20 3597 3572,"22 Great Marlborough St, London, W1F 7HU, United Kingdom",http://www.burgeri.co.uk/,4.0,3079.0
Truffle Burger | Liverpool Street,+44 20 7283 5824,"206-210 Bishopsgate, London, EC2M 4NR, United Kingdom",http://www.truffleburger.co.uk/,4.3,107.0
Amigos Burgers & Shakes,+44 20 3196 3846,"148 Stoke Newington High St, London, N16 7JL, United Kingdom",http://www.amigosburgersandshakes.com/,4.6,290.0
Wagyu Burgers,+44 7482 304174,"6(A), South Lambeth Place Vauxhall SW8 1SP, London, SW8 1RT, United Kingdom",https://wagyu-burgers-vauxhall.business.site/?utm_source=gmb&utm_medium=referral,4.3,20.0
Domino's Pizza - London - Old Street,+44 20 7336 6665,"40 Old St, London, EC1V 9AE, United Kingdom",https://www.dominos.co.uk/pizza-near-me/london/40-old-street?utm_source=gmb&utm_medium=yext&y_source=1_MTIxMzY5MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3.7,140.0
Pizza Union,+44 20 7278 9425,"246-250 Pentonville Rd, London, N1 9JY, United Kingdom",http://www.pizzaunion.com/,4.6,5373.0
Pizza Pilgrims,+44 20 3005 2930,"11 Dean St, London, W1D 3RP, United Kingdom",http://pizzapilgrims.co.uk/,4.6,3568.0
Pizza Express,+44 20 7401 3977,"Benbow House, 24 New Globe Walk, London SE1 9DS, United Kingdom",https://www.pizzaexpress.com/bankside?utm_source=google&utm_medium=Places&utm_campaign=bankside,4.4,1741.0
Pizza Union Spitalfields,+44 20 7247 5116,"25 Sandy's Row, London, E1 7HS, United Kingdom",https://www.pizzaunion.com/,4.6,5117.0
Pizza Pilgrims Kingly,+44 20 7287 2200,"11 Kingly St, Carnaby, London, W1B 5PW, United Kingdom",http://www.pizzapilgrims.co.uk/,4.7,6324.0
Pizza Pilgrims Covent Garden,+44 20 7240 4145,"23 Garrick St, London, WC2E 9BN, United Kingdom",https://www.pizzapilgrims.co.uk/,4.4,2807.0
Crust Bros Pizza Restaurant Waterloo,+44 20 3034 3424,"113 Waterloo Rd, London, SE1 8UL, United Kingdom",https://www.crustbros.co.uk/waterloo/?utm_source=GMB&utm_medium=website%20click&utm_campaign=SDM&utm_id=GMB,4.5,2564.0
Pizza Pilgrims London Bridge,+44 20 3974 9825,"SU48, London Bridge Station, 2 Bermondsey St, London SE1 2TF, United Kingdom",http://www.pizzapilgrims.co.uk/,4.5,3298.0
Gourmet Pizza Co,+44 20 7928 3188,"56 Upper Ground, London, SE1 9PP, United Kingdom",http://www.gourmetpizzacompany.co.uk/,4.3,1849.0
Pizza Pilgrims Shoreditch,+44 20 3019 7620,"136 Shoreditch High St, London, E1 6JE, United Kingdom",http://www.pizzapilgrims.co.uk/,4.6,2340.0
Pizza Pilgrims Liverpool Street,+44 20 3974 9820,"22 Old Broad St, London, EC2N 1HQ, United Kingdom",http://www.pizzapilgrims.co.uk/,4.7,1523.0
Pizza East,+44 20 7349 9650,"56 Shoreditch High St, London, E1 6JJ, United Kingdom",https://www.pizzaeast.com/shoreditch,4.2,3588.0
Pizza Sophia,+44 20 7833 8556,"50 Tavistock Pl, London, WC1H 9RG, United Kingdom",https://pizzasophia.com/,4.6,1212.0
The Pizza Room - Mile End,+44 20 8981 7566,"2a Grove Rd., Bow, London, E3 5AJ, United Kingdom",https://www.thepizzaroom.co.uk/,4.5,829.0
Pizza Pilgrims Waterloo,+44 20 3974 9829,"82 Lower Marsh, London, SE1 7AB, United Kingdom",http://www.pizzapilgrims.co.uk/,4.6,1651.0
Pizza Hut Restaurants,+44 20 7925 2457,"56/59 Strand, London, WC2N 5LR, United Kingdom",https://www.pizzahut.co.uk/restaurants/store/details/Strand,3.9,3081.0
Pizza Brixton,+44 20 3417 0471,"105 Brixton Hill, London, SW2 1AA, United Kingdom",http://www.pizzabrixton.co.uk/,4.6,608.0
Homeslice Neal's Yard,+44 20 3151 7488,"13 Neal's Yard, London, WC2H 9DP, United Kingdom",http://www.homeslicepizza.co.uk/,4.4,3166.0
Pizza Roma Kensington,+44 20 7823 9292,"12 Bute St, South Kensington, London, SW7 3EX, United Kingdom",http://www.pizzaromakensington.com/,4.5,183.0
Pizza Pilgrims Exmouth Market,+44 20 8069 6969,"15 Exmouth Market, London, EC1R 4QD, United Kingdom",http://www.pizzapilgrims.co.uk/,4.6,1412.0
Gordos Pizzeria,+44 20 7254 7355,"533 Kingsland Rd, London, E8 4AR, United Kingdom",http://www.gordos.co.uk/,4.5,521.0
The Pizza Room - Hackney,+44 20 8985 1245,"30 Amhurst Rd, London, E8 1JN, United Kingdom",https://www.thepizzaroom.co.uk/,4.7,235.0
Good Pizza,+44 20 7998 6705,"99 Stoke Newington High St, London, N16 8EL, United Kingdom",http://www.goodpizzalondon.com/,4.4,424.0
Pizza Pilgrims Hyde Park,+44 20 8154 7205,"38 Queensway, London, W2 3RS, United Kingdom",https://www.pizzapilgrims.co.uk/,4.7,1415.0
The Pizza Room - Surrey Quays,+44 20 3643 9509,"237 Lower Rd, London, SE16 2AH, United Kingdom",https://www.thepizzaroom.co.uk/,4.4,434.0
Franco Manca,+44 20 7734 9330,"51 Berwick St, London, W1F 8SJ, United Kingdom",http://www.francomanca.co.uk/restaurants/soho/,4.4,2086.0
Pizza at Home,+44 20 7244 8080,"86 Lillie Rd, London, SW6 1TL, United Kingdom",http://www.pizza-at-home.co.uk/,4.3,413.0
BASE (PIZZA X DRINK),+44 20 8896 2233,"Unit 8 The Broadway, Gunnersbury Ln, London W3 8HR, United Kingdom",https://atbase.co.uk/,4.5,403.0
Little Napoli Pizza Restaurant Shepherds Bush,+44 20 8823 5491,"428 Uxbridge Rd, London, W12 0NR, United Kingdom",https://littlenapoli.co.uk/,4.5,1193.0
Portobello Ristorante Pizzeria,+44 20 7221 1373,"7 Ladbroke Rd, London, W11 3PA, United Kingdom",http://portobellolondon.co.uk/,4.4,838.0
Giorgios Pizza,+44 20 7373 5533,"174, 174 Earls Ct Rd, London SW5 9QQ, United Kingdom",https://giorgios-pizza.co.uk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,4.2,389.0
King's Pizza (Islington),+44 20 7607 3434,"280 Caledonian Rd, London, N1 1BA, United Kingdom",https://www.kingspizza.uk/islington/,4.3,138.0
Pizza Metro,+44 20 7228 3812,"64 Battersea Rise, London, SW11 1EQ, United Kingdom",http://www.pizzametropizza.com/,4.5,831.0
U.S. Pizza,+44 20 8847 1515,"184 S Ealing Rd, London, W5 4RJ, United Kingdom",https://www.uspizza.co.uk/,4.5,229.0
Crazy Pizza Knightsbridge,+44 20 3971 8870,"32-34 Hans Cres, London, SW1X 0LZ, United Kingdom",https://crazypizza.com/knightsbridge/,3.4,499.0
Forno Pizza,+44 20 7091 7266,"145-147 Lambeth Walk, London, SE11 6EE, United Kingdom",https://fornopizzalambeth.com/,3.4,71.0
L'Antica Pizzeria da Michele,+44 20 7935 6458,"199 Baker St, London, NW1 6UY, United Kingdom",http://www.anticapizzeriadamichele.co.uk/,4.1,4619.0
Hot Express Pizza,+44 1895 255100,"4 New Broadway, Uxbridge Rd, Uxbridge UB10 0LH, United Kingdom",https://hotexpressub10.co.uk/,4.6,319.0
Pizza Village,+44 20 8671 0890,"15 Tulse Hill, London, SW2 2TH, United Kingdom",http://www.pizzavillage-online.co.uk/,4.3,57.0
TW2 Pizza,+44 20 8893 9900,"109 Nelson Rd, Twickenham, TW2 7AZ, United Kingdom",http://www.tw2-pizza.co.uk/,4.0,185.0
Pizzeria Portofino,+44 20 8940 0875,"10 The Square, Richmond, TW9 1DZ, United Kingdom",https://revu.website/120728/,4.6,625.0
Italiano Pizza,+44 20 7336 6005,"59 Nile St, London, N1 7RD, United Kingdom",https://italianopizzahoxton.com/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,4.8,186.0
Homeslice City,+44 20 3034 0381,"69-71 Queen St, London, EC4R 1EE, United Kingdom",http://www.homeslicepizza.co.uk/,4.2,1248.0
Sodo Pizza Bethnal Green,+44 20 3581 2929,"266 Poyser St, London, E2 9RF, United Kingdom",http://www.sodopizza.co.uk/,4.7,465.0
Tops Pizza Islington,+44 20 7278 6000,"22 Penton St, London, N1 9PS, United Kingdom",https://topspizza.co.uk/islington,4.3,175.0
Pizza Hut Delivery,+44 20 7998 0909,"249 Cambridge Heath Rd, London, E2 0EL, United Kingdom",https://www.pizzahut.co.uk/?utm_source=google&utm_medium=listings&utm_campaign=YEXT&y_source=1_MTEyMTI4MDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3.3,204.0
Yard Sale Pizza,+44 20 7226 8976,"54 Blackstock Rd, Finsbury Park, London, N4 2DW, United Kingdom",http://www.yardsalepizza.com/,4.6,606.0
Nenno Pizza,+44 20 7833 2790,"14, 16 Caledonian Rd, London N1 9DU, United Kingdom",https://nennopizza.co.uk/,4.5,831.0
Pizza Royal,+44 20 7371 1900,"68 Richmond Way, London, W14 0AS, United Kingdom",https://pizzaroyal.ehmenu.co.uk/,4.7,94.0
Notting Dale Pizza,+44 20 8968 1771,"92-94 Bramley Rd, London, W10 6UG, United Kingdom",https://pizzanottingdale.co.uk/,4.6,30.0
Rudy's Pizza Napoletana - Soho,+44 20 3930 0868,"80 Wardour St, London, W1F 0TF, United Kingdom",https://www.rudyspizza.co.uk/pizzerias/soho,4.6,1746.0
Homeslice Marylebone,+44 20 3034 0621,"50 James St, London, W1U 1HB, United Kingdom",http://www.homeslicepizza.co.uk/,4.4,777.0
Arthur's Pizza,+44 20 8893 3995,"The Grn, Twickenham, TW2 5AB, United Kingdom",http://arthurspizza.co.uk/,4.4,356.0
Pizza Pilgrims Selfridges,+44 20 7318 3862,"4th floor, 400 Oxford St, London W1A 1AB, United Kingdom",http://www.pizzapilgrims.co.uk/,4.7,1127.0
The Pizza Room - New Cross,+44 20 3754 9203,"unit A, Atrium House, 459 New Cross Rd, London SE14 6AJ, United Kingdom",https://www.thepizzaroom.co.uk/,4.4,238.0
Sleazy Pizza,+44 20 7770 6050,"The Truman Brewery, Dray Walk, London E1 6QL, United Kingdom",https://www.sleazypizza.com/,4.5,85.0
Sartori - Italian Restaurant & Pizzeria,+44 20 7836 6308,"15 Great Newport St, London, WC2H 7JE, United Kingdom",https://www.sartorirestaurant.com/?utm_source=google-maps&utm_medium=link&utm_campaign=social-media,4.4,2776.0
Happy Face Pizza King's Cross,+44 20 3146 0760,"14 Handyside St, London, N1C 4DN, United Kingdom",https://www.happyface.pizza/,4.2,770.0
Santa Maria Pizzeria Fitzrovia,+44 20 7436 9963,"160 New Cavendish St, London, W1W 6YR, United Kingdom",http://www.santamariapizzeria.com/,4.5,1202.0
Harrods Pizzeria & Pasqua,+44 20 7225 6800,"2, 87-135 Brompton Rd, London SW1X 7XL, United Kingdom",https://www.harrods.com/en-gb/restaurants/pizzeria-pasqua?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing-harrods-pizzeria,4.3,568.0
Franco Manca Tottenham Court Road,+44 20 3026 8124,"104 Tottenham Ct Rd, London, W1T 4EW, United Kingdom",http://www.francomanca.co.uk/restaurants/tottenham-court-road/,4.3,2694.0
Papa Johns Pizza,+44 20 7407 4077,"168 Tower Bridge Rd, London, SE1 3LS, United Kingdom",https://www.papajohns.co.uk/,3.7,343.0
50 Kalò di Ciro Salvo Pizzeria London,+44 20 7930 9955,"7 Northumberland Ave, London, WC2N 5BY, United Kingdom",https://www.50kalo.it/ciro__salvo.php,4.5,3938.0
Zia Lucia - Aldgate East,+44 20 7702 2525,"Unit 1a, 12 Piazza Walk, London E1 8ZH, United Kingdom",https://zialucia.com/,4.5,543.0
Pizzeria Cozaio,+44 20 7794 5200,"279E Finchley Rd, London, NW3 6LT, United Kingdom",http://www.pizzeriacozaio.co.uk/,4.7,340.0
Pizza Paradiso,+44 20 7483 1458,"13, New College Parade, South Hampstead, London NW3 5EP, United Kingdom",https://www.pizza-paradiso.co.uk/,4.7,69.0
American Pizza Kentish Town,+44 20 7482 6001,"15 Malden Rd, London, NW5 3HS, United Kingdom",https://americanpizza-kentishtown.com/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,3.7,86.0
Tondo Pizza Wapping,+44 7840 342730,"Unit 2, Hermitage Court, Wapping High St, London E1W 1NR, United Kingdom",http://instagram.com/tondopizzalondon,4.9,329.0
Japes,+44 7395 635765,"22-25 Dean St, London, W1D 3RY, United Kingdom",http://www.japes.uk/,4.7,3897.0
Basiliano London,+44 20 7987 7799,"795 Commercial Rd, London, E14 7HG, United Kingdom",https://basiliano-pizzeria.com/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,3.4,184.0
ADORA PIZZA,+44 20 7938 3222,"62 Kensington High St, London, W8 4PE, United Kingdom",https://www.adorapizza.com/our-menu,4.5,356.0
La Parma Pizzeria,+44 20 7735 9555,"113A Kennington Rd, London, SE11 6SF, United Kingdom",https://laparmapizza.net/,3.3,178.0
Tops Pizza,+44 20 7738 8055,"163 Battersea Park Rd, Nine Elms, London, SW8 4BU, United Kingdom",https://topspizza.co.uk/battersea,3.3,115.0
Franco Manca Bermondsey,+44 20 7407 4203,"124 Bermondsey St, London, SE1 3TX, United Kingdom",https://www.francomanca.co.uk/restaurants/bermondsey,4.4,2180.0
Pizzeria on the Green,+44 20 8673 3227,"4 Cavendish Rd, London, SW4 9DW, United Kingdom",http://pizzeriaonthegreen.co.uk/,4.5,518.0
Castellano's Pizza,+44 7359 049806,"139 Woolwich Rd, London, SE10 0RJ, United Kingdom",https://www.castellanospizza.com/,4.9,449.0
Sodo Pizza Clapton,+44 20 8806 5626,"126 Upper Clapton Rd, London, E5 9JY, United Kingdom",http://www.sodopizza.co.uk/,4.6,471.0
Tops Pizza Fulham,+44 20 8741 0090,"74 Fulham Palace Rd, London, W6 9PL, United Kingdom",https://topspizza.co.uk/fulham,3.6,94.0
San Gennaro,+44 20 7622 0475,"22 Battersea Park Rd, London, SW11 4HY, United Kingdom",http://www.sangennaro.co.uk/,4.6,471.0
Happy Face Pizza Brent Cross,+44 20 3096 0016,"9 Claremont Way, Brent Cross, London, NW2 1AJ, United Kingdom",https://www.happyface.pizza/,4.4,76.0
Gordon Ramsay Street Pizza - St Paul's,+44 20 3030 4050,"Ground Floor, 10 Bread St, London EC4M 9AJ, United Kingdom",https://www.gordonramsayrestaurants.com/en/uk/street-pizza/locations/st-paul-s,4.1,1702.0
Pappa Ciccia,+44 20 7384 1884,"105 Munster Rd, London, SW6 5RQ, United Kingdom",http://www.pappaciccia.com/,4.4,371.0
500 Degrees Pizza Brixton,+44 20 3302 8106,"191 Ferndale Rd, London, SW9 8BA, United Kingdom",http://www.500degrees.co/brixton/,4.6,253.0
Just Another Magic Pizza,+44 20 3417 0370,"154 Ladbroke Grove, London, W10 5NB, United Kingdom",http://www.justanothermagicpizza.co.uk/,4.8,80.0
L'Antica Pizzeria,+44 20 7431 8516,"66 Heath St, London, NW3 1DN, United Kingdom",http://www.anticapizzeria.co.uk/,4.5,986.0
Pizza Home Chiswick,+44 20 8741 7645,"264 King St, London, W6 0SP, United Kingdom",https://3237.letsorderfood.co.uk/,4.7,179.0
Jonny Loves Pizza,+44 20 4559 2958,"51, 53 Rupert St, London W1D 7PQ, United Kingdom",https://www.jonnyloves.co.uk/,4.6,51.0
Vicoli di Napoli Pizzeria,+44 20 7687 0009,"125 Stoke Newington Church St, London, N16 0UH, United Kingdom",https://www.vicolidinapoli.co.uk/,4.1,1214.0
Pane Cunzato - Italian Pizza Restaurant,+44 20 3581 1747,"49 Museum St, London, WC1A 1LY, United Kingdom",http://www.panecunzato.com/?utm_source=googlemaps&utm_medium=googlemaps-link-profile&utm_campaign=social_media,4.4,1291.0
Sodo Pizza Deptford,+44 20 7018 1080,"144A Deptford High St, London, SE8 3PQ, United Kingdom",http://www.sodopizza.co.uk/,4.7,84.0
Bad Boy Pizza Society | B.B.P.S Square,+44 7412 088942,"National Theatre, The Understudy, Upper Ground, London SE1 9PX, United Kingdom",http://badboypizzasoc.com/,4.5,40.0
Cinquecento,+44 20 7351 9331,"1 Cale St, London, SW3 3QT, United Kingdom",https://www.cinquecentopizzeria.com/,4.3,1040.0
Jazzy-Pizza,+44 20 7249 0000,"24 Stoke Newington Rd, London, N16 7XJ, United Kingdom",https://jazzypizzeria.co.uk/menu,4.9,45.0
Franco Manca Belsize Park,+44 20 7794 2773,"216 Haverstock Hill, London, NW3 2AE, United Kingdom",http://www.francomanca.co.uk/restaurants/belsize-park/,4.3,1227.0
O'Furn Pizzeria,+44 20 3340 6530,"79 Camden High St, London, NW1 7JL, United Kingdom",http://ofurnpizzeria.net/,4.4,413.0
Domino's Pizza - London - Queen Street,+44 20 7236 6662,"30 Queen St Pl, London, EC4R 1BR, United Kingdom",https://www.dominos.co.uk/pizza-near-me/london/30-queen-street?utm_source=gmb&utm_medium=yext&y_source=1_MTIxMzcyNjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3.8,347.0
Delfino Mayfair,+44 20 7499 1256,"121A Mount St, London, W1K 3NW, United Kingdom",http://www.delfinomayfair.com/,4.4,938.0
081 Pizzeria Peckham,+44 20 3795 8576,"66 Peckham Rye, London, SE15 4JR, United Kingdom",https://www.081pizzeria.com/,4.7,243.0
Fatto a Mano Pizza & Beer,+44 20 3148 4900,"Unit 1, 3 Pancras Sq, London N1C 4AG, United Kingdom",https://www.fattoamanopizza.com/,4.5,275.0
Pizza on Time (Battersea),+44 20 7627 5973,"42A Battersea Park Rd, London, SW11 4JP, United Kingdom",http://www.pizzaontime.uk/,1.7000000000000002,132.0
Lost Souls Pizza Camden,+44 20 7388 2101,"11 Water Ln., London, NW1 8JZ, United Kingdom",https://lostsoulspizza.com/,4.8,901.0
Flat Earth Pizzas Restaurant,+44 20 7998 6556,"288 Cambridge Heath Rd, Cambridge Heath, London, E2 9DA, United Kingdom",http://www.flatearthpizzas.com/,4.8,339.0
Domino's Pizza - London - Finchley Road,+44 20 7794 1086,"166 Finchley Rd, London, NW3 6BP, United Kingdom",https://www.dominos.co.uk/pizza-near-me/london/166-finchley-road?utm_source=gmb&utm_medium=yext&y_source=1_MTIxMzc1NzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.0,138.0
Bad Boy Pizza Society | Vinegar Yard,+44 7581 486639,"Courtyard Bar @ Vinegar Yard, 72 St Thomas St, London SE1 3QU, United Kingdom",https://badboypizzasoc.com/,4.8,135.0
Sodo Pizza Hammersmith,+44 20 3976 7507,"54 Cambridge Grove, London, W6 0LA, United Kingdom",https://www.sodopizza.co.uk/,4.8,19.0
Pizzeria Mozza,+44 20 3988 4273,"4-5 Langham Pl, London, W1B 3DG, United Kingdom",https://www.treehousehotels.com/london/eat-drink/pizzeria-mozza?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,4.5,326.0
Farina Pizzeria Napoletana,+44 20 7792 9463,"19-21 Notting Hill Gate, London, W11 3JQ, United Kingdom",http://www.farinapizza.co.uk/,4.5,965.0
Base Face Pizza Barnes,+44 20 8878 7270,"35a Barnes High St, London, SW13 9LP, United Kingdom",http://www.basefacepizza.com/,5.0,83.0
